"mz","rt","sample_name","into","plant_id","day","organ","feed"
319,949,"mca_13_p_d2o",772039.857974007,"13",15,"p","d2o"
319.3,1910,"mca_13_p_d2o",256584.275114216,"13",15,"p","d2o"
320,948,"mca_13_p_d2o",1124187.71829177,"13",15,"p","d2o"
320.2,98,"mca_13_p_d2o",19221.2448334669,"13",15,"p","d2o"
320.1,591,"mca_13_p_d2o",568768.194705636,"13",15,"p","d2o"
320.1,258,"mca_13_p_d2o",952.264316784257,"13",15,"p","d2o"
320.9,39,"mca_13_p_d2o",304649.995451494,"13",15,"p","d2o"
321.1,615,"mca_13_p_d2o",808.698027624603,"13",15,"p","d2o"
321.2,528,"mca_13_p_d2o",690483.884615886,"13",15,"p","d2o"
321.2,780,"mca_13_p_d2o",277818.504109076,"13",15,"p","d2o"
321.9,39,"mca_13_p_d2o",50403.7719029097,"13",15,"p","d2o"
322.1,983,"mca_13_p_d2o",1061539.83889272,"13",15,"p","d2o"
322.2,549,"mca_13_p_d2o",746699.54150391,"13",15,"p","d2o"
322.9,39,"mca_13_p_d2o",113999.745846114,"13",15,"p","d2o"
323.1,232,"mca_13_p_d2o",8746.6572153194,"13",15,"p","d2o"
323.1,481,"mca_13_p_d2o",741014.455243058,"13",15,"p","d2o"
323.2,2392,"mca_13_p_d2o",13586.9305187947,"13",15,"p","d2o"
323.1,981,"mca_13_p_d2o",492786.0565125,"13",15,"p","d2o"
324.1,1020,"mca_13_p_d2o",79892.1174375469,"13",15,"p","d2o"
324.2,537,"mca_13_p_d2o",659036.21994978,"13",15,"p","d2o"
324.9,41,"mca_13_p_d2o",16308.1976500138,"13",15,"p","d2o"
325.1,998,"mca_13_p_d2o",120198.530497934,"13",15,"p","d2o"
325.3,2487,"mca_13_p_d2o",101403.251725619,"13",15,"p","d2o"
325.2,542,"mca_13_p_d2o",507296.40954861,"13",15,"p","d2o"
325.1,125,"mca_13_p_d2o",42532.0706509165,"13",15,"p","d2o"
326.1,897,"mca_13_p_d2o",130085.395829741,"13",15,"p","d2o"
326.1,813,"mca_13_p_d2o",462758.440666313,"13",15,"p","d2o"
326.2,534,"mca_13_p_d2o",366616.333499349,"13",15,"p","d2o"
327.1,897,"mca_13_p_d2o",220937.515101013,"13",15,"p","d2o"
327.3,2255,"mca_13_p_d2o",40787.6944740248,"13",15,"p","d2o"
328.1,973,"mca_13_p_d2o",347993.120916091,"13",15,"p","d2o"
328.2,680,"mca_13_p_d2o",302789.372294171,"13",15,"p","d2o"
329.1,47,"mca_13_p_d2o",263444.276012242,"13",15,"p","d2o"
329.2,972,"mca_13_p_d2o",455319.650521416,"13",15,"p","d2o"
329.1,1117,"mca_13_p_d2o",28335.6344300535,"13",15,"p","d2o"
329.2,680,"mca_13_p_d2o",216069.749495191,"13",15,"p","d2o"
330.1,91,"mca_13_p_d2o",625.895054563098,"13",15,"p","d2o"
330.2,353,"mca_13_p_d2o",3437624.08318183,"13",15,"p","d2o"
330.2,718,"mca_13_p_d2o",141922.283342567,"13",15,"p","d2o"
331.3,2432,"mca_13_p_d2o",140958.290099034,"13",15,"p","d2o"
331.2,1929,"mca_13_p_d2o",659523.7219125,"13",15,"p","d2o"
331.2,356,"mca_13_p_d2o",839169.028841913,"13",15,"p","d2o"
331.2,758,"mca_13_p_d2o",91676.3099008418,"13",15,"p","d2o"
332.1,49,"mca_13_p_d2o",3667.19311327088,"13",15,"p","d2o"
332.3,2432,"mca_13_p_d2o",34311.5436223394,"13",15,"p","d2o"
332.2,305,"mca_13_p_d2o",141871.143222226,"13",15,"p","d2o"
332.2,730,"mca_13_p_d2o",51433.3303180663,"13",15,"p","d2o"
333.1,49,"mca_13_p_d2o",19141.3686694737,"13",15,"p","d2o"
333.1,1197,"mca_13_p_d2o",6270.59161906414,"13",15,"p","d2o"
333.3,2399,"mca_13_p_d2o",41421.485036809,"13",15,"p","d2o"
333.2,281,"mca_13_p_d2o",11109.1929933428,"13",15,"p","d2o"
334.1,395,"mca_13_p_d2o",3569.72702170918,"13",15,"p","d2o"
334.1,270,"mca_13_p_d2o",3183.96828407048,"13",15,"p","d2o"
334.2,124,"mca_13_p_d2o",1973.73788930862,"13",15,"p","d2o"
335.1,53,"mca_13_p_d2o",26596.8644897701,"13",15,"p","d2o"
335.1,2268,"mca_13_p_d2o",55763.067620546,"13",15,"p","d2o"
335.3,2584,"mca_13_p_d2o",50221.7997102177,"13",15,"p","d2o"
335.3,2662,"mca_13_p_d2o",35852.7715868314,"13",15,"p","d2o"
335.2,2779,"mca_13_p_d2o",13089.6644159658,"13",15,"p","d2o"
335.3,2121,"mca_13_p_d2o",1549.94055274635,"13",15,"p","d2o"
335.3,2037,"mca_13_p_d2o",0,"13",15,"p","d2o"
336.1,275,"mca_13_p_d2o",395066.061239223,"13",15,"p","d2o"
336.2,142,"mca_13_p_d2o",8507.82883762692,"13",15,"p","d2o"
336.3,2121,"mca_13_p_d2o",686.800436591178,"13",15,"p","d2o"
337.1,275,"mca_13_p_d2o",181057.545032328,"13",15,"p","d2o"
337.1,49,"mca_13_p_d2o",16309.1325012946,"13",15,"p","d2o"
337.1,2116,"mca_13_p_d2o",94392.2990718739,"13",15,"p","d2o"
338.1,1126,"mca_13_p_d2o",22086.637194026,"13",15,"p","d2o"
338.1,2260,"mca_13_p_d2o",16781.7972539776,"13",15,"p","d2o"
338.1,278,"mca_13_p_d2o",139294.607327586,"13",15,"p","d2o"
338.3,2620,"mca_13_p_d2o",750073.483117697,"13",15,"p","d2o"
339.1,267,"mca_13_p_d2o",109233.885325195,"13",15,"p","d2o"
339.2,2139,"mca_13_p_d2o",72786.6543397505,"13",15,"p","d2o"
339.1,1123,"mca_13_p_d2o",64538.0972138674,"13",15,"p","d2o"
339.3,2620,"mca_13_p_d2o",185989.147574163,"13",15,"p","d2o"
340.2,867,"mca_13_p_d2o",3341.94233369059,"13",15,"p","d2o"
340.1,1737,"mca_13_p_d2o",31151.6985411577,"13",15,"p","d2o"
340.1,1112,"mca_13_p_d2o",192379.339076452,"13",15,"p","d2o"
340.1,267,"mca_13_p_d2o",123089.473261719,"13",15,"p","d2o"
341.1,293,"mca_13_p_d2o",142431.229946121,"13",15,"p","d2o"
341.2,1114,"mca_13_p_d2o",317884.49853841,"13",15,"p","d2o"
341.3,2330,"mca_13_p_d2o",61600.2372650385,"13",15,"p","d2o"
341.2,709,"mca_13_p_d2o",38698.0088958983,"13",15,"p","d2o"
341.3,2533,"mca_13_p_d2o",48502.9981142574,"13",15,"p","d2o"
342.2,722,"mca_13_p_d2o",38941.1413872708,"13",15,"p","d2o"
342.3,1361,"mca_13_p_d2o",161665.115422174,"13",15,"p","d2o"
342.3,2533,"mca_13_p_d2o",12990.3301246752,"13",15,"p","d2o"
343.2,717,"mca_13_p_d2o",12278.1617187909,"13",15,"p","d2o"
343.3,2531,"mca_13_p_d2o",26024.1293539189,"13",15,"p","d2o"
344.1,66,"mca_13_p_d2o",11491.0119508374,"13",15,"p","d2o"
344.1,1438,"mca_13_p_d2o",700992.642103798,"13",15,"p","d2o"
344.2,883,"mca_13_p_d2o",3736.95560017629,"13",15,"p","d2o"
344.2,701,"mca_13_p_d2o",9929.76447741615,"13",15,"p","d2o"
345.2,680,"mca_13_p_d2o",2627.93382821927,"13",15,"p","d2o"
346.1,81,"mca_13_p_d2o",61727.8842576599,"13",15,"p","d2o"
346.2,661,"mca_13_p_d2o",4183.67423082815,"13",15,"p","d2o"
347.1,243,"mca_13_p_d2o",1314.90314076849,"13",15,"p","d2o"
347.1,2199,"mca_13_p_d2o",80827.0524578411,"13",15,"p","d2o"
347.2,874,"mca_13_p_d2o",5474.48235629353,"13",15,"p","d2o"
347.2,699,"mca_13_p_d2o",75619.1448118433,"13",15,"p","d2o"
348.1,125,"mca_13_p_d2o",21100.525980835,"13",15,"p","d2o"
349.3,2315,"mca_13_p_d2o",783643.907210064,"13",15,"p","d2o"
349.1,1283,"mca_13_p_d2o",31359.2243351235,"13",15,"p","d2o"
349.1,914,"mca_13_p_d2o",112079.710119728,"13",15,"p","d2o"
349.1,661,"mca_13_p_d2o",197629.706883828,"13",15,"p","d2o"
350.2,98,"mca_13_p_d2o",2293.50814305417,"13",15,"p","d2o"
351.1,88,"mca_13_p_d2o",39705.2217101669,"13",15,"p","d2o"
351.2,1797,"mca_13_p_d2o",31098.5421697477,"13",15,"p","d2o"
351.9,40,"mca_13_p_d2o",12104.9055301917,"13",15,"p","d2o"
352.2,140,"mca_13_p_d2o",8809.55021968272,"13",15,"p","d2o"
352.2,696,"mca_13_p_d2o",386766.505582931,"13",15,"p","d2o"
352.3,2183,"mca_13_p_d2o",28461.7059527333,"13",15,"p","d2o"
353.2,1991,"mca_13_p_d2o",217652.198892182,"13",15,"p","d2o"
353.1,46,"mca_13_p_d2o",50647.8309689862,"13",15,"p","d2o"
353.3,2432,"mca_13_p_d2o",115718.53472391,"13",15,"p","d2o"
353.2,132,"mca_13_p_d2o",1271.97810113004,"13",15,"p","d2o"
353.3,2121,"mca_13_p_d2o",21896.1289385731,"13",15,"p","d2o"
353.2,1912,"mca_13_p_d2o",201994.583699877,"13",15,"p","d2o"
353.3,2308,"mca_13_p_d2o",82254.8242515119,"13",15,"p","d2o"
353.2,701,"mca_13_p_d2o",415976.776591046,"13",15,"p","d2o"
354.1,185,"mca_13_p_d2o",33487.7641449653,"13",15,"p","d2o"
354.1,47,"mca_13_p_d2o",24131.8860097712,"13",15,"p","d2o"
354.3,2036,"mca_13_p_d2o",9506.38912076893,"13",15,"p","d2o"
354.3,2121,"mca_13_p_d2o",29631.8315924958,"13",15,"p","d2o"
355.1,231,"mca_13_p_d2o",7715.51557200253,"13",15,"p","d2o"
355.1,2562,"mca_13_p_d2o",109656.925292914,"13",15,"p","d2o"
355.3,2121,"mca_13_p_d2o",36268.3034179687,"13",15,"p","d2o"
356.1,231,"mca_13_p_d2o",4859.5298423215,"13",15,"p","d2o"
356.1,2562,"mca_13_p_d2o",39813.3769109837,"13",15,"p","d2o"
356.2,938,"mca_13_p_d2o",1658.20790219367,"13",15,"p","d2o"
356.3,701,"mca_13_p_d2o",312088.44780649,"13",15,"p","d2o"
356.2,839,"mca_13_p_d2o",73609.9955708707,"13",15,"p","d2o"
356.3,1348,"mca_13_p_d2o",588310.98914062,"13",15,"p","d2o"
357.1,2562,"mca_13_p_d2o",28046.5027941514,"13",15,"p","d2o"
357.3,2183,"mca_13_p_d2o",57192.3313755785,"13",15,"p","d2o"
357.2,955,"mca_13_p_d2o",4356.92612367922,"13",15,"p","d2o"
357.3,1347,"mca_13_p_d2o",130905.23126519,"13",15,"p","d2o"
357.2,838,"mca_13_p_d2o",43096.6423861085,"13",15,"p","d2o"
358.1,141,"mca_13_p_d2o",3673.82711111516,"13",15,"p","d2o"
358.2,2037,"mca_13_p_d2o",187406.419967657,"13",15,"p","d2o"
358.2,691,"mca_13_p_d2o",167273.024460544,"13",15,"p","d2o"
358.1,1215,"mca_13_p_d2o",12751.8692634538,"13",15,"p","d2o"
358.2,841,"mca_13_p_d2o",35516.1116905799,"13",15,"p","d2o"
359.1,139,"mca_13_p_d2o",2888.73597066285,"13",15,"p","d2o"
359.1,1381,"mca_13_p_d2o",5706.34998932844,"13",15,"p","d2o"
359.2,642,"mca_13_p_d2o",107555.581608073,"13",15,"p","d2o"
359.2,1024,"mca_13_p_d2o",10529.0213131684,"13",15,"p","d2o"
359.3,2533,"mca_13_p_d2o",30823.1454258729,"13",15,"p","d2o"
360.1,81,"mca_13_p_d2o",38665.4626581076,"13",15,"p","d2o"
360.2,613,"mca_13_p_d2o",41315.4566900166,"13",15,"p","d2o"
360.2,782,"mca_13_p_d2o",791.165964208762,"13",15,"p","d2o"
360.3,2533,"mca_13_p_d2o",8706.01923708431,"13",15,"p","d2o"
361.2,781,"mca_13_p_d2o",0,"13",15,"p","d2o"
361.1,1212,"mca_13_p_d2o",266840.996149552,"13",15,"p","d2o"
361.2,614,"mca_13_p_d2o",36936.5909206813,"13",15,"p","d2o"
361.3,2533,"mca_13_p_d2o",4267.78178989,"13",15,"p","d2o"
362.1,64,"mca_13_p_d2o",16285.4904972491,"13",15,"p","d2o"
362.2,155,"mca_13_p_d2o",6435.44922532397,"13",15,"p","d2o"
362.2,730,"mca_13_p_d2o",331.444653737855,"13",15,"p","d2o"
362.2,614,"mca_13_p_d2o",4600.64380722051,"13",15,"p","d2o"
362.2,1250,"mca_13_p_d2o",349544.776805553,"13",15,"p","d2o"
363.1,48,"mca_13_p_d2o",14112.1483610925,"13",15,"p","d2o"
363.2,151,"mca_13_p_d2o",3820.77721501362,"13",15,"p","d2o"
364.2,145,"mca_13_p_d2o",144189.361367188,"13",15,"p","d2o"
364.2,486,"mca_13_p_d2o",17417.2070339653,"13",15,"p","d2o"
365.1,2242,"mca_13_p_d2o",229518.252031252,"13",15,"p","d2o"
365.1,47,"mca_13_p_d2o",81940.4948229218,"13",15,"p","d2o"
365.2,486,"mca_13_p_d2o",5428.09094655632,"13",15,"p","d2o"
365.2,156,"mca_13_p_d2o",7581.47981078614,"13",15,"p","d2o"
365.3,2533,"mca_13_p_d2o",5744.43884170567,"13",15,"p","d2o"
366.1,2037,"mca_13_p_d2o",2584.59121008112,"13",15,"p","d2o"
366.1,48,"mca_13_p_d2o",31373.2067592041,"13",15,"p","d2o"
366.2,173,"mca_13_p_d2o",5187.71540901078,"13",15,"p","d2o"
366.2,490,"mca_13_p_d2o",1514.2182432568,"13",15,"p","d2o"
367.1,48,"mca_13_p_d2o",34568.0652088257,"13",15,"p","d2o"
368.1,422,"mca_13_p_d2o",147769.162023438,"13",15,"p","d2o"
368.1,48,"mca_13_p_d2o",26604.9427616501,"13",15,"p","d2o"
368.2,177,"mca_13_p_d2o",151.581577314824,"13",15,"p","d2o"
369.1,420,"mca_13_p_d2o",32821.9266108399,"13",15,"p","d2o"
369.1,229,"mca_13_p_d2o",1017.4353272361,"13",15,"p","d2o"
369.2,785,"mca_13_p_d2o",309997.855612792,"13",15,"p","d2o"
369.3,2457,"mca_13_p_d2o",22325.4047597346,"13",15,"p","d2o"
370.1,74,"mca_13_p_d2o",484936.521393088,"13",15,"p","d2o"
370.1,421,"mca_13_p_d2o",50494.513662392,"13",15,"p","d2o"
370.3,1611,"mca_13_p_d2o",107743.302083334,"13",15,"p","d2o"
370.2,2768,"mca_13_p_d2o",61358.2640775564,"13",15,"p","d2o"
370.2,1057,"mca_13_p_d2o",0,"13",15,"p","d2o"
371.1,2562,"mca_13_p_d2o",630486.39064516,"13",15,"p","d2o"
371.1,2489,"mca_13_p_d2o",1013784.85054199,"13",15,"p","d2o"
371.1,2393,"mca_13_p_d2o",253595.797896118,"13",15,"p","d2o"
371.1,79,"mca_13_p_d2o",535175.179399627,"13",15,"p","d2o"
371.1,423,"mca_13_p_d2o",12130.9585224699,"13",15,"p","d2o"
371.2,2340,"mca_13_p_d2o",54852.5160110473,"13",15,"p","d2o"
372.1,74,"mca_13_p_d2o",275851.670147095,"13",15,"p","d2o"
372.1,2562,"mca_13_p_d2o",225619.772230062,"13",15,"p","d2o"
372.1,2489,"mca_13_p_d2o",358890.902680664,"13",15,"p","d2o"
372.1,423,"mca_13_p_d2o",1029.05787625293,"13",15,"p","d2o"
372.3,1468,"mca_13_p_d2o",54662.3689058745,"13",15,"p","d2o"
372.2,818,"mca_13_p_d2o",263390.589833287,"13",15,"p","d2o"
372.1,2392,"mca_13_p_d2o",88524.3370141601,"13",15,"p","d2o"
373.1,2562,"mca_13_p_d2o",143366.536209927,"13",15,"p","d2o"
373.1,2489,"mca_13_p_d2o",226903.267874145,"13",15,"p","d2o"
373.1,65,"mca_13_p_d2o",184776.380762886,"13",15,"p","d2o"
373.2,659,"mca_13_p_d2o",95499.2510714022,"13",15,"p","d2o"
373.1,1062,"mca_13_p_d2o",9703.2059220739,"13",15,"p","d2o"
373.3,2066,"mca_13_p_d2o",28882.5971137204,"13",15,"p","d2o"
374.1,73,"mca_13_p_d2o",51255.7223314899,"13",15,"p","d2o"
374.2,527,"mca_13_p_d2o",6121.79551927562,"13",15,"p","d2o"
374.1,657,"mca_13_p_d2o",0,"13",15,"p","d2o"
374.2,829,"mca_13_p_d2o",161290.940792411,"13",15,"p","d2o"
374.8,40,"mca_13_p_d2o",23990.5285587914,"13",15,"p","d2o"
375.2,2304,"mca_13_p_d2o",136275.716298491,"13",15,"p","d2o"
375.3,2381,"mca_13_p_d2o",59855.1260812493,"13",15,"p","d2o"
375.2,829,"mca_13_p_d2o",111734.635850307,"13",15,"p","d2o"
376.2,71,"mca_13_p_d2o",18424.1870114638,"13",15,"p","d2o"
376.3,2026,"mca_13_p_d2o",35147608.8038276,"13",15,"p","d2o"
376.2,587,"mca_13_p_d2o",38397.8555228366,"13",15,"p","d2o"
377.1,177,"mca_13_p_d2o",2879.10550886293,"13",15,"p","d2o"
377.1,463,"mca_13_p_d2o",4150.87199638626,"13",15,"p","d2o"
377.1,57,"mca_13_p_d2o",5938.83031429382,"13",15,"p","d2o"
377.3,2026,"mca_13_p_d2o",8400819.01749012,"13",15,"p","d2o"
377.1,1563,"mca_13_p_d2o",25340.0307269531,"13",15,"p","d2o"
378.3,2026,"mca_13_p_d2o",1189452.16754515,"13",15,"p","d2o"
378.2,186,"mca_13_p_d2o",442.877301429145,"13",15,"p","d2o"
379,43,"mca_13_p_d2o",15002.3193704204,"13",15,"p","d2o"
379.1,397,"mca_13_p_d2o",7424.66263202776,"13",15,"p","d2o"
379.1,480,"mca_13_p_d2o",932.420058884417,"13",15,"p","d2o"
379.1,786,"mca_13_p_d2o",1849.48162137462,"13",15,"p","d2o"
379.3,2025,"mca_13_p_d2o",144462.016671751,"13",15,"p","d2o"
379.1,659,"mca_13_p_d2o",126050.839101123,"13",15,"p","d2o"
379.2,202,"mca_13_p_d2o",287.639924298561,"13",15,"p","d2o"
380.1,396,"mca_13_p_d2o",158.485952861139,"13",15,"p","d2o"
380.2,61,"mca_13_p_d2o",8658.08743552065,"13",15,"p","d2o"
381.1,47,"mca_13_p_d2o",90827.1013421631,"13",15,"p","d2o"
381.3,2533,"mca_13_p_d2o",35471.7837399665,"13",15,"p","d2o"
382.1,47,"mca_13_p_d2o",54667.0859621429,"13",15,"p","d2o"
382.1,540,"mca_13_p_d2o",700057.394522237,"13",15,"p","d2o"
382.2,256,"mca_13_p_d2o",545.93942208707,"13",15,"p","d2o"
382.3,2533,"mca_13_p_d2o",43791.0070389959,"13",15,"p","d2o"
383.1,46,"mca_13_p_d2o",54275.5007305378,"13",15,"p","d2o"
383.1,534,"mca_13_p_d2o",154477.398664363,"13",15,"p","d2o"
383.2,255,"mca_13_p_d2o",153.616641213464,"13",15,"p","d2o"
383.3,2533,"mca_13_p_d2o",37578.8636908891,"13",15,"p","d2o"
384.1,226,"mca_13_p_d2o",280299.826907328,"13",15,"p","d2o"
384.1,540,"mca_13_p_d2o",241237.367366287,"13",15,"p","d2o"
384.1,88,"mca_13_p_d2o",155488.863976172,"13",15,"p","d2o"
384.3,2517,"mca_13_p_d2o",19619.1534165896,"13",15,"p","d2o"
385.1,88,"mca_13_p_d2o",107813.955896191,"13",15,"p","d2o"
385.1,226,"mca_13_p_d2o",61073.3672359914,"13",15,"p","d2o"
385.1,540,"mca_13_p_d2o",54124.9347254773,"13",15,"p","d2o"
385.3,2329,"mca_13_p_d2o",35755.4338623037,"13",15,"p","d2o"
386.1,216,"mca_13_p_d2o",96849.6350107759,"13",15,"p","d2o"
386.2,498,"mca_13_p_d2o",15900.8479183198,"13",15,"p","d2o"
386.1,89,"mca_13_p_d2o",262145.587374442,"13",15,"p","d2o"
387.1,225,"mca_13_p_d2o",20656.3779943124,"13",15,"p","d2o"
387.2,479,"mca_13_p_d2o",6356.34680605397,"13",15,"p","d2o"
387.3,1852,"mca_13_p_d2o",119395.638647054,"13",15,"p","d2o"
387.1,90,"mca_13_p_d2o",261905.38944375,"13",15,"p","d2o"
387.2,2047,"mca_13_p_d2o",669643.078342293,"13",15,"p","d2o"
387.3,1919,"mca_13_p_d2o",58678.3345982146,"13",15,"p","d2o"
388.1,226,"mca_13_p_d2o",3830.88917702919,"13",15,"p","d2o"
388.2,2047,"mca_13_p_d2o",143698.564056398,"13",15,"p","d2o"
388.1,68,"mca_13_p_d2o",137195.267390625,"13",15,"p","d2o"
388.2,1048,"mca_13_p_d2o",321.054044794323,"13",15,"p","d2o"
389.1,55,"mca_13_p_d2o",39604.9722363281,"13",15,"p","d2o"
389.2,733,"mca_13_p_d2o",0,"13",15,"p","d2o"
390.2,945,"mca_13_p_d2o",0,"13",15,"p","d2o"
390.1,424,"mca_13_p_d2o",88525.7626093749,"13",15,"p","d2o"
390.2,681,"mca_13_p_d2o",0,"13",15,"p","d2o"
390.2,772,"mca_13_p_d2o",2798.82641169972,"13",15,"p","d2o"
391.1,1074,"mca_13_p_d2o",1417.55018375326,"13",15,"p","d2o"
391.3,2594,"mca_13_p_d2o",2565041.51785938,"13",15,"p","d2o"
391.2,507,"mca_13_p_d2o",2272.28277466262,"13",15,"p","d2o"
391.1,727,"mca_13_p_d2o",997.685091496715,"13",15,"p","d2o"
392.1,418,"mca_13_p_d2o",33868.7706114456,"13",15,"p","d2o"
392,227,"mca_13_p_d2o",0,"13",15,"p","d2o"
392.3,2594,"mca_13_p_d2o",640936.468558713,"13",15,"p","d2o"
393.1,46,"mca_13_p_d2o",32895.9401108452,"13",15,"p","d2o"
393.1,747,"mca_13_p_d2o",31328.5529940796,"13",15,"p","d2o"
393.3,2026,"mca_13_p_d2o",11379636.7984499,"13",15,"p","d2o"
393.2,1174,"mca_13_p_d2o",3567.28718829436,"13",15,"p","d2o"
394.3,2026,"mca_13_p_d2o",2840382.06509997,"13",15,"p","d2o"
394.2,87,"mca_13_p_d2o",10615.1703246252,"13",15,"p","d2o"
394.2,1875,"mca_13_p_d2o",1579.49712588688,"13",15,"p","d2o"
394.2,650,"mca_13_p_d2o",1228.08014829954,"13",15,"p","d2o"
394.2,1174,"mca_13_p_d2o",310.496440245515,"13",15,"p","d2o"
395,231,"mca_13_p_d2o",9150.35377393499,"13",15,"p","d2o"
395.2,1243,"mca_13_p_d2o",2959.80198386562,"13",15,"p","d2o"
395.1,699,"mca_13_p_d2o",45184.7049323732,"13",15,"p","d2o"
395.3,2026,"mca_13_p_d2o",501879.162086713,"13",15,"p","d2o"
395.4,51,"mca_13_p_d2o",280189.328318262,"13",15,"p","d2o"
396.1,230,"mca_13_p_d2o",1151.70690171217,"13",15,"p","d2o"
396.1,431,"mca_13_p_d2o",143144.792984375,"13",15,"p","d2o"
396.2,118,"mca_13_p_d2o",4768.91393403349,"13",15,"p","d2o"
396.2,1243,"mca_13_p_d2o",334.393035698083,"13",15,"p","d2o"
396.2,2026,"mca_13_p_d2o",76527.6448220814,"13",15,"p","d2o"
396.2,1825,"mca_13_p_d2o",120858.575109742,"13",15,"p","d2o"
396.2,821,"mca_13_p_d2o",43187.8937581053,"13",15,"p","d2o"
397.1,429,"mca_13_p_d2o",36485.0295266035,"13",15,"p","d2o"
397.2,121,"mca_13_p_d2o",535.757618855728,"13",15,"p","d2o"
397.1,45,"mca_13_p_d2o",72956.3595713077,"13",15,"p","d2o"
397,230,"mca_13_p_d2o",0,"13",15,"p","d2o"
397.2,2046,"mca_13_p_d2o",35872.937523352,"13",15,"p","d2o"
397.4,2553,"mca_13_p_d2o",340840.01959846,"13",15,"p","d2o"
397.3,2292,"mca_13_p_d2o",44886.3032164578,"13",15,"p","d2o"
398.1,316,"mca_13_p_d2o",2886931.43750001,"13",15,"p","d2o"
398.1,548,"mca_13_p_d2o",255151.304947603,"13",15,"p","d2o"
398.2,2026,"mca_13_p_d2o",9768629.17669461,"13",15,"p","d2o"
399.1,316,"mca_13_p_d2o",602005.634943183,"13",15,"p","d2o"
399.1,548,"mca_13_p_d2o",38942.3470162953,"13",15,"p","d2o"
399.2,2026,"mca_13_p_d2o",2252811.99653543,"13",15,"p","d2o"
399.2,2228,"mca_13_p_d2o",371573.990405273,"13",15,"p","d2o"
400.1,316,"mca_13_p_d2o",977886.806818184,"13",15,"p","d2o"
400.1,548,"mca_13_p_d2o",90196.3718937799,"13",15,"p","d2o"
400.2,2026,"mca_13_p_d2o",316958.605655045,"13",15,"p","d2o"
400.3,2228,"mca_13_p_d2o",77519.7113912963,"13",15,"p","d2o"
401.1,316,"mca_13_p_d2o",204994.073863637,"13",15,"p","d2o"
401.2,1074,"mca_13_p_d2o",467.974169144807,"13",15,"p","d2o"
401.1,548,"mca_13_p_d2o",13581.6075261282,"13",15,"p","d2o"
402.1,315,"mca_13_p_d2o",31505.4436946673,"13",15,"p","d2o"
402.2,1797,"mca_13_p_d2o",1183.86073599004,"13",15,"p","d2o"
402.2,1073,"mca_13_p_d2o",0,"13",15,"p","d2o"
402.2,50,"mca_13_p_d2o",165731.805014063,"13",15,"p","d2o"
403.2,662,"mca_13_p_d2o",0,"13",15,"p","d2o"
403.1,316,"mca_13_p_d2o",6448.32970598507,"13",15,"p","d2o"
403.4,2559,"mca_13_p_d2o",0,"13",15,"p","d2o"
404.1,537,"mca_13_p_d2o",97749.406316669,"13",15,"p","d2o"
404.2,788,"mca_13_p_d2o",2041.8560523935,"13",15,"p","d2o"
404.1,130,"mca_13_p_d2o",71765.2484499024,"13",15,"p","d2o"
404.2,1053,"mca_13_p_d2o",8277.11982450568,"13",15,"p","d2o"
404.8,39,"mca_13_p_d2o",74331.4232576128,"13",15,"p","d2o"
405.1,535,"mca_13_p_d2o",23819.6153521024,"13",15,"p","d2o"
405,101,"mca_13_p_d2o",26851.7006409865,"13",15,"p","d2o"
405.2,801,"mca_13_p_d2o",0,"13",15,"p","d2o"
405.3,1922,"mca_13_p_d2o",22544.8021224272,"13",15,"p","d2o"
405.2,1055,"mca_13_p_d2o",2412.83921240394,"13",15,"p","d2o"
406.1,217,"mca_13_p_d2o",250194.747714844,"13",15,"p","d2o"
406.2,512,"mca_13_p_d2o",152.448118250811,"13",15,"p","d2o"
406.2,60,"mca_13_p_d2o",3982.4407043565,"13",15,"p","d2o"
406.3,2521,"mca_13_p_d2o",36951.4456088492,"13",15,"p","d2o"
406.2,771,"mca_13_p_d2o",929.317676838291,"13",15,"p","d2o"
406.8,40,"mca_13_p_d2o",34839.5441969438,"13",15,"p","d2o"
407.1,216,"mca_13_p_d2o",54413.8789619141,"13",15,"p","d2o"
407.2,771,"mca_13_p_d2o",26660.7351182203,"13",15,"p","d2o"
407.2,513,"mca_13_p_d2o",25972.347413086,"13",15,"p","d2o"
407.2,59,"mca_13_p_d2o",650.156297200682,"13",15,"p","d2o"
407.4,2516,"mca_13_p_d2o",363269.006926269,"13",15,"p","d2o"
408.2,176,"mca_13_p_d2o",91407.4588095703,"13",15,"p","d2o"
408.2,582,"mca_13_p_d2o",0,"13",15,"p","d2o"
408.1,74,"mca_13_p_d2o",87550.8367811916,"13",15,"p","d2o"
408.4,2516,"mca_13_p_d2o",118944.095012207,"13",15,"p","d2o"
408.7,2786,"mca_13_p_d2o",8846.30833317498,"13",15,"p","d2o"
409,70,"mca_13_p_d2o",0,"13",15,"p","d2o"
409.1,573,"mca_13_p_d2o",867.058937776703,"13",15,"p","d2o"
409.1,807,"mca_13_p_d2o",611.032104699267,"13",15,"p","d2o"
409.2,2047,"mca_13_p_d2o",298889.397456058,"13",15,"p","d2o"
409.2,156,"mca_13_p_d2o",99653.6796514892,"13",15,"p","d2o"
409.4,2528,"mca_13_p_d2o",122994.396648357,"13",15,"p","d2o"
409.4,2667,"mca_13_p_d2o",63345.805424017,"13",15,"p","d2o"
410.2,786,"mca_13_p_d2o",41070.0749173991,"13",15,"p","d2o"
410.2,157,"mca_13_p_d2o",3419.10254013091,"13",15,"p","d2o"
